PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
532376170.0,190.0,RL,65.0,8450.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,2fmCon,1Story,5.0,5.0,1968.0,1968.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,TA,Fa,Mn,ALQ,890.0,Unf,0.0,0.0,890.0,GasA,Gd,N,SBrkr,890.0,0.0,0.0,890.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,Gd,Detchd,1970.0,Unf,1.0,308.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,4.0,2008.0,WD ,Normal,115000.0
532377020.0,20.0,RL,60.0,6360.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5.0,5.0,1963.0,1963.0,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,0.0,TA,TA,CBlock,Gd,Gd,No,ALQ,489.0,Unf,0.0,375.0,864.0,GasA,TA,Y,SBrkr,864.0,0.0,0.0,864.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,Gd,Attchd,1963.0,Unf,1.0,276.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,650.0,1.0,2008.0,COD,Abnorml,119916.0
532378200.0,20.0,RL,65.0,6768.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,6.0,8.0,1961.0,1996.0,Hip,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,Gd,CBlock,TA,TA,Mn,GLQ,832.0,Unf,0.0,80.0,912.0,GasA,Gd,Y,SBrkr,912.0,0.0,0.0,912.0,1.0,1.0,1.0,0.0,3.0,1.0,Gd,5.0,Typ,0.0,Gd,Detchd,1962.0,Unf,1.0,288.0,TA,TA,Y,168.0,0.0,0.0,0.0,0.0,0.0,Ex,GdPrv,Shed,0.0,5.0,2008.0,WD ,Normal,142000.0
532477030.0,20.0,RL,95.0,19508.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,6.0,5.0,1974.0,1974.0,Gable,CompShg,HdBoard,ImStucc,BrkFace,144.0,TA,TA,CBlock,TA,TA,Av,ALQ,800.0,Unf,0.0,630.0,1430.0,GasA,TA,Y,SBrkr,1430.0,0.0,0.0,1430.0,0.0,1.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,2.0,TA,Attchd,1974.0,Unf,2.0,484.0,TA,TA,Y,117.0,108.0,165.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,7.0,2008.0,WD ,Normal,192000.0
532479020.0,50.0,RL,70.0,10759.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1.5Fin,5.0,4.0,1972.0,1972.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,Gd,CBlock,Gd,TA,No,LwQ,190.0,ALQ,811.0,0.0,1001.0,GasA,TA,Y,SBrkr,1001.0,640.0,0.0,1641.0,0.0,0.0,2.0,0.0,4.0,1.0,TA,5.0,Typ,1.0,Gd,Detchd,1972.0,Unf,2.0,490.0,TA,TA,Y,0.0,0.0,92.0,0.0,0.0,0.0,Ex,GdPrv,Shed,0.0,7.0,2008.0,WD ,Normal,140000.0
533125080.0,60.0,RL,68.0,9205.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,6.0,5.0,1990.0,1991.0,Hip,CompShg,HdBoard,HdBoard,BrkFace,304.0,Gd,TA,PConc,Gd,TA,No,ALQ,704.0,Unf,0.0,226.0,930.0,GasA,Ex,Y,SBrkr,1364.0,1319.0,0.0,2683.0,1.0,0.0,2.0,1.0,4.0,1.0,Gd,9.0,Typ,2.0,Gd,Attchd,1990.0,RFn,2.0,473.0,TA,TA,Y,237.0,251.0,0.0,0.0,196.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD ,Normal,290000.0
533125140.0,60.0,RL,105.0,11025.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,9.0,5.0,1993.0,1994.0,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,568.0,Gd,TA,PConc,Gd,TA,Gd,BLQ,520.0,Unf,0.0,1328.0,1848.0,GasA,Ex,Y,SBrkr,1827.0,959.0,0.0,2786.0,1.0,0.0,2.0,1.0,4.0,1.0,Gd,10.0,Typ,1.0,Ex,Attchd,1993.0,Fin,2.0,636.0,TA,TA,Y,294.0,49.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD ,Normal,372500.0
533206050.0,120.0,FV,59.0,4282.0,Pave,Pave,IR2,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7.0,5.0,2004.0,2004.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,16.0,Unf,0.0,1375.0,1391.0,GasA,Ex,Y,SBrkr,1391.0,0.0,0.0,1391.0,0.0,0.0,2.0,0.0,2.0,1.0,Gd,5.0,Typ,0.0,Gd,Attchd,2004.0,RFn,2.0,530.0,TA,TA,Y,156.0,158.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,7.0,2008.0,WD ,Normal,196000.0
533208080.0,160.0,FV,35.0,4017.0,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7.0,5.0,2006.0,2007.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,625.0,625.0,GasA,Ex,Y,SBrkr,625.0,625.0,0.0,1250.0,0.0,0.0,2.0,1.0,2.0,1.0,Gd,5.0,Typ,0.0,Gd,Detchd,2006.0,Fin,2.0,625.0,TA,TA,Y,0.0,54.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,3.0,2008.0,WD ,Normal,171900.0
533208140.0,120.0,FV,37.0,3435.0,Pave,Pave,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7.0,5.0,2004.0,2005.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,0.0,1211.0,1235.0,GasA,Ex,Y,SBrkr,1245.0,0.0,0.0,1245.0,0.0,0.0,2.0,0.0,1.0,1.0,Gd,5.0,Typ,0.0,Gd,Attchd,2004.0,RFn,2.0,495.0,TA,TA,Y,0.0,100.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD ,Normal,178000.0
533212050.0,160.0,FV,30.0,3180.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6.0,5.0,2005.0,2005.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,390.0,Unf,0.0,210.0,600.0,GasA,Ex,Y,SBrkr,600.0,600.0,0.0,1200.0,1.0,0.0,2.0,1.0,2.0,1.0,Gd,5.0,Typ,0.0,Gd,Detchd,2005.0,RFn,2.0,480.0,TA,TA,Y,0.0,166.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,5.0,2008.0,WD ,Normal,165000.0
533212140.0,160.0,FV,30.0,3180.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7.0,5.0,2007.0,2007.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,689.0,689.0,GasA,Ex,Y,SBrkr,703.0,689.0,0.0,1392.0,0.0,0.0,2.0,0.0,2.0,1.0,Gd,5.0,Typ,0.0,Gd,Detchd,2007.0,Unf,2.0,540.0,TA,TA,Y,0.0,102.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,3.0,2008.0,WD ,Abnorml,146000.0
533212150.0,160.0,FV,34.0,3604.0,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7.0,5.0,2007.0,2007.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,689.0,689.0,GasA,Ex,Y,SBrkr,703.0,689.0,0.0,1392.0,0.0,0.0,2.0,0.0,2.0,1.0,Gd,5.0,Typ,0.0,Gd,Detchd,2007.0,Unf,2.0,540.0,TA,TA,Y,0.0,102.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,2.0,2008.0,WD ,Abnorml,146000.0
533213070.0,160.0,FV,24.0,2280.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7.0,5.0,1999.0,1999.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,360.0,TA,TA,PConc,Gd,TA,No,ALQ,549.0,Unf,0.0,195.0,744.0,GasA,Gd,Y,SBrkr,757.0,744.0,0.0,1501.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,6.0,Typ,0.0,Gd,Detchd,1999.0,Unf,2.0,440.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,8.0,2008.0,WD ,Normal,179400.0
533213120.0,160.0,FV,24.0,2280.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6.0,5.0,1999.0,1999.0,Gable,CompShg,MetalSd,MetalSd,Stone,216.0,TA,TA,PConc,Gd,TA,No,GLQ,550.0,Unf,0.0,194.0,744.0,GasA,Gd,Y,SBrkr,757.0,792.0,0.0,1549.0,1.0,0.0,2.0,1.0,3.0,1.0,TA,6.0,Typ,0.0,Gd,Detchd,1999.0,Unf,2.0,440.0,TA,TA,Y,0.0,32.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,4.0,2008.0,WD ,Normal,172900.0
533215020.0,120.0,FV,68.0,4765.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9.0,5.0,2000.0,2000.0,Hip,CompShg,MetalSd,MetalSd,BrkFace,260.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1027.0,Unf,0.0,587.0,1614.0,GasA,Ex,Y,SBrkr,1638.0,0.0,0.0,1638.0,1.0,0.0,2.0,0.0,2.0,1.0,Ex,5.0,Typ,1.0,TA,Attchd,2000.0,Fin,2.0,495.0,TA,TA,Y,230.0,68.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,7.0,2008.0,WD ,Normal,300000.0
533215030.0,120.0,FV,68.0,4538.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9.0,5.0,2001.0,2001.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,179.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1004.0,Unf,0.0,306.0,1310.0,GasA,Ex,Y,SBrkr,1310.0,0.0,0.0,1310.0,1.0,0.0,1.0,1.0,1.0,1.0,Gd,5.0,Typ,1.0,TA,Attchd,2001.0,RFn,2.0,545.0,TA,TA,Y,277.0,45.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,7.0,2008.0,WD ,Normal,285000.0
533215040.0,120.0,FV,42.0,4385.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9.0,5.0,2001.0,2001.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Ex,TA,Av,GLQ,964.0,Unf,0.0,455.0,1419.0,GasA,Ex,Y,SBrkr,1419.0,0.0,0.0,1419.0,1.0,0.0,1.0,1.0,2.0,1.0,Ex,5.0,Typ,1.0,TA,Attchd,2001.0,Fin,2.0,588.0,TA,TA,Y,155.0,58.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,9.0,2008.0,WD ,Normal,290000.0
533215070.0,120.0,FV,35.0,4109.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9.0,5.0,1999.0,2000.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,260.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1141.0,Unf,0.0,416.0,1557.0,GasA,Ex,Y,SBrkr,1557.0,0.0,0.0,1557.0,1.0,0.0,2.0,0.0,2.0,1.0,Ex,5.0,Typ,1.0,TA,Attchd,1999.0,RFn,2.0,484.0,TA,TA,Y,124.0,113.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD ,Normal,305000.0
533215080.0,120.0,FV,50.0,5119.0,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9.0,5.0,1999.0,2000.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,60.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1238.0,Unf,0.0,460.0,1698.0,GasA,Ex,Y,SBrkr,1709.0,0.0,0.0,1709.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,5.0,Typ,1.0,TA,Attchd,1999.0,Fin,2.0,506.0,TA,TA,Y,97.0,65.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,1.0,2008.0,CWD,Abnorml,328900.0
533217050.0,160.0,FV,24.0,2160.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7.0,5.0,1999.0,2000.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,212.0,Gd,TA,PConc,Gd,TA,No,BLQ,510.0,Unf,0.0,90.0,600.0,GasA,Ex,Y,SBrkr,624.0,628.0,0.0,1252.0,1.0,0.0,2.0,1.0,2.0,1.0,Gd,4.0,Typ,0.0,Gd,Detchd,1999.0,Unf,2.0,462.0,TA,TA,Y,0.0,48.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,3.0,2008.0,WD ,Normal,160000.0
533217060.0,160.0,FV,24.0,2160.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,SLvl,7.0,5.0,1999.0,2000.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,216.0,Gd,TA,PConc,Gd,TA,No,GLQ,600.0,Unf,0.0,72.0,672.0,GasA,Ex,Y,SBrkr,684.0,720.0,0.0,1404.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,5.0,Typ,0.0,Gd,Detchd,1999.0,Unf,2.0,462.0,TA,TA,Y,20.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD ,Normal,170000.0
533234020.0,60.0,FV,79.0,10646.0,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,7.0,5.0,2001.0,2001.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,513.0,TA,TA,PConc,TA,TA,No,GLQ,681.0,Unf,0.0,177.0,858.0,GasA,Ex,Y,SBrkr,872.0,917.0,0.0,1789.0,1.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,2001.0,Fin,2.0,546.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD ,Normal,223000.0
533236060.0,160.0,FV,24.0,2645.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8.0,5.0,1999.0,1999.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,466.0,Gd,TA,PConc,Gd,TA,No,GLQ,612.0,Unf,0.0,348.0,960.0,GasA,Ex,Y,SBrkr,962.0,624.0,0.0,1586.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,0.0,Gd,Detchd,1999.0,Unf,2.0,480.0,TA,TA,Y,169.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,12.0,2008.0,WD ,Normal,170000.0
533236070.0,160.0,FV,24.0,2645.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8.0,5.0,1999.0,2000.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,Gd,TA,PConc,Gd,TA,No,GLQ,813.0,Unf,0.0,147.0,960.0,GasA,Ex,Y,SBrkr,962.0,645.0,0.0,1607.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,0.0,Gd,Detchd,2000.0,Unf,2.0,480.0,TA,TA,Y,169.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,12.0,2008.0,ConLD,Normal,200000.0
533236090.0,160.0,FV,36.0,3951.0,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,10.0,5.0,1998.0,1999.0,Gable,CompShg,BrkFace,MetalSd,BrkFace,0.0,Ex,TA,PConc,Gd,TA,Mn,BLQ,128.0,GLQ,842.0,0.0,970.0,GasA,Ex,Y,SBrkr,1469.0,924.0,0.0,2393.0,1.0,0.0,2.0,1.0,2.0,1.0,Ex,7.0,Typ,1.0,TA,Attchd,1998.0,Fin,2.0,846.0,TA,TA,Y,0.0,90.0,0.0,0.0,94.0,0.0,Ex,MnPrv,Shed,0.0,2.0,2008.0,WD ,Normal,345000.0
533250050.0,120.0,RL,38.0,14963.0,Pave,Grvl,IR2,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8.0,5.0,1996.0,1996.0,Gable,CompShg,BrkFace,BrkFace,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,786.0,Unf,0.0,474.0,1260.0,GasA,Ex,Y,SBrkr,1288.0,0.0,0.0,1288.0,1.0,0.0,1.0,1.0,1.0,1.0,Ex,4.0,Typ,2.0,Gd,Attchd,1996.0,Fin,2.0,500.0,TA,TA,Y,120.0,30.0,0.0,0.0,224.0,0.0,Ex,MnPrv,Shed,0.0,12.0,2008.0,WD ,Normal,245500.0
533250110.0,120.0,RL,22.0,11064.0,Pave,Grvl,IR2,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8.0,5.0,1995.0,1995.0,Hip,CompShg,BrkFace,BrkFace,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Gd,LwQ,560.0,GLQ,670.0,0.0,1230.0,GasA,Ex,Y,SBrkr,1239.0,0.0,0.0,1239.0,1.0,0.0,1.0,1.0,1.0,1.0,Gd,4.0,Typ,1.0,Fa,Attchd,1995.0,Fin,2.0,477.0,TA,TA,Y,172.0,24.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,8.0,2008.0,WD ,Normal,217500.0
533250160.0,120.0,RL,32.0,10846.0,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8.0,5.0,1993.0,1993.0,Gable,CompShg,BrkFace,BrkFace,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1619.0,Unf,0.0,100.0,1719.0,GasA,Ex,Y,SBrkr,1719.0,0.0,0.0,1719.0,2.0,0.0,1.0,1.0,1.0,1.0,Gd,6.0,Typ,2.0,Gd,Attchd,1993.0,Fin,2.0,473.0,TA,TA,Y,122.0,30.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,5.0,2008.0,Con,Normal,324000.0
533251120.0,20.0,RL,68.0,11120.0,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,1Fam,1Story,6.0,6.0,1984.0,1984.0,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,BLQ,660.0,Unf,0.0,572.0,1232.0,GasA,TA,Y,SBrkr,1232.0,0.0,0.0,1232.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,Gd,Attchd,1984.0,Unf,2.0,516.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD ,Normal,162500.0
533350090.0,60.0,RL,68.0,24572.0,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,1Fam,2Story,9.0,3.0,1977.0,1977.0,Mansard,CompShg,Wd Sdng,Wd Sdng,BrkFace,1050.0,Gd,Gd,CBlock,Gd,TA,No,GLQ,410.0,Unf,0.0,584.0,994.0,GasA,TA,Y,SBrkr,1599.0,1345.0,0.0,2944.0,0.0,0.0,2.0,2.0,3.0,1.0,Gd,9.0,Typ,1.0,Gd,Attchd,1977.0,RFn,3.0,864.0,TA,TA,Y,140.0,70.0,16.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,6.0,2008.0,WD ,Family,150000.0
533350120.0,20.0,RL,103.0,16280.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,8.0,9.0,1976.0,2007.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Ex,Ex,CBlock,Gd,Ex,Mn,GLQ,1044.0,Rec,382.0,0.0,1426.0,GasA,Ex,Y,SBrkr,1671.0,0.0,0.0,1671.0,1.0,0.0,3.0,0.0,3.0,1.0,Ex,6.0,Typ,1.0,Gd,Attchd,1976.0,RFn,2.0,550.0,TA,TA,Y,280.0,90.0,0.0,0.0,0.0,0.0,Ex,GdWo,Shed,0.0,5.0,2008.0,WD ,Normal,290000.0
534104100.0,60.0,FV,68.0,7500.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7.0,5.0,2002.0,2002.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,952.0,952.0,GasA,Ex,Y,SBrkr,952.0,860.0,0.0,1812.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,2002.0,RFn,2.0,469.0,TA,TA,Y,144.0,112.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,4.0,2008.0,WD ,Normal,205000.0
534126090.0,20.0,RL,80.0,10400.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7.0,6.0,1970.0,1970.0,Hip,CompShg,Plywood,Plywood,BrkFace,288.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,1304.0,1304.0,GasA,Gd,Y,SBrkr,1682.0,0.0,0.0,1682.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,7.0,Typ,1.0,Gd,Attchd,1970.0,Unf,2.0,530.0,TA,TA,Y,98.0,0.0,0.0,0.0,0.0,0.0,Ex,MnPrv,Shed,0.0,5.0,2008.0,WD ,Normal,174000.0
534127210.0,80.0,RL,68.0,11104.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6.0,6.0,1969.0,1969.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,Av,GLQ,828.0,Unf,0.0,599.0,1427.0,GasA,Gd,Y,SBrkr,1427.0,0.0,0.0,1427.0,0.0,1.0,2.0,0.0,4.0,1.0,TA,7.0,Typ,0.0,Gd,Attchd,1969.0,RFn,2.0,516.0,TA,TA,Y,0.0,0.0,0.0,0.0,216.0,0.0,Ex,MnPrv,Shed,0.0,5.0,2008.0,WD ,Normal,183000.0
534127230.0,20.0,RL,85.0,11050.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6.0,5.0,1968.0,1968.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Rec,301.0,Unf,0.0,1439.0,1740.0,GasA,Fa,Y,SBrkr,1740.0,0.0,0.0,1740.0,0.0,0.0,1.0,1.0,4.0,1.0,TA,8.0,Typ,1.0,TA,Attchd,1968.0,RFn,2.0,512.0,TA,TA,Y,25.0,0.0,0.0,0.0,192.0,0.0,Ex,GdWo,Shed,0.0,10.0,2008.0,WD ,Family,150000.0
534128050.0,20.0,RL,80.0,11040.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6.0,7.0,1971.0,2004.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,144.0,Gd,Gd,CBlock,TA,TA,No,ALQ,656.0,Unf,0.0,602.0,1258.0,GasA,Ex,Y,SBrkr,1258.0,0.0,0.0,1258.0,0.0,1.0,2.0,0.0,3.0,1.0,Gd,5.0,Typ,0.0,Gd,Attchd,1971.0,RFn,2.0,528.0,TA,TA,Y,55.0,0.0,0.0,216.0,0.0,0.0,Ex,MnPrv,Shed,0.0,10.0,2008.0,COD,Abnorml,145000.0
534129060.0,20.0,RL,68.0,15387.0,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7.0,7.0,1967.0,1967.0,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,ALQ,603.0,BLQ,294.0,723.0,1620.0,GasA,Ex,Y,SBrkr,1620.0,0.0,0.0,1620.0,0.0,0.0,2.0,0.0,4.0,1.0,Gd,8.0,Typ,1.0,Gd,Attchd,1967.0,Unf,2.0,578.0,TA,TA,Y,0.0,62.0,192.0,0.0,0.0,0.0,Ex,MnPrv,Shed,450.0,8.0,2008.0,WD ,Normal,215000.0
